대학명,시도,시군구,대계열,학과명
경북대학교,대구,대구 북구,교육계열,일반사회교육과
경북대학교,대구,대구 북구,교육계열,지리교육과
경북대학교,대구,대구 북구,교육계열,사회교육학부 지리교육전공
경북대학교,대구,대구 북구,교육계열,사회교육학부 일반사회교육전공
경북대학교,대구,대구 북구,교육계열,가정교육과
경북대학교,대구,대구 북구,교육계열,물리교육과
경북대학교,대구,대구 북구,교육계열,생물교육과
경북대학교,대구,대구 북구,교육계열,수학교육과
경북대학교,대구,대구 북구,교육계열,지구과학교육과
경북대학교,대구,대구 북구,교육계열,화학교육과
경북대학교,대구,대구 북구,교육계열,과학교육학부 물리교육전공
경북대학교,대구,대구 북구,교육계열,과학교육학부 화학교육전공
경북대학교,대구,대구 북구,교육계열,과학교육학부 생물교육전공
경북대학교,대구,대구 북구,교육계열,과학교육학부 지구과학교육전공
경북대학교,대구,대구 북구,교육계열,체육교육과
경북대학교,대구,대구 북구,공학계열,건축학부(건축공학전공)
경북대학교,대구,대구 북구,공학계열,건축학부(건축학전공)
경북대학교,대구,대구 북구,공학계열,조경학과
경북대학교,대구,대구 북구,공학계열,산림과학.조경학부 조경학전공
경북대학교,대구,대구 북구,공학계열,농업토목공학과
경북대학교,대구,대구 북구,공학계열,토목공학과
경북대학교,대구,대구 북구,공학계열,건축·토목공학부 토목공학전공
경북대학교,대구,대구 북구,공학계열,"건축토목공학부(건축공학전공,토목공학전공)"
경북대학교,대구,대구 북구,공학계열,농업토목.생물산업공학부 농업토목공학전공
경북대학교,대구,대구 북구,공학계열,지구시스템과학부 해양학전공
경북대학교,대구,대구 북구,공학계열,기계공학부
경북대학교,대구,대구 북구,공학계열,기계공학부 기계공학전공
경북대학교,대구,대구 북구,공학계열,기계공학부 기계설계학전공
경북대학교,대구,대구 북구,공학계열,전기공학과
경북대학교,대구,대구 북구,공학계열,전자공학부
경북대학교,대구,대구 북구,공학계열,에너지공학부
경북대학교,대구,대구 북구,공학계열,에너지공학부 신재생에너지전공
경북대학교,대구,대구 북구,공학계열,에너지공학부 에너지변환전공
경북대학교,대구,대구 북구,공학계열,융합학부 수소 및 신재생에너지전공
경북대학교,대구,대구 북구,공학계열,섬유시스템공학과
경북대학교,대구,대구 북구,공학계열,신소재공학부
경북대학교,대구,대구 북구,공학계열,신소재공학부 금속신소재공학전공
경북대학교,대구,대구 북구,공학계열,바이오섬유소재학과
경북대학교,대구,대구 북구,공학계열,신소재공학부 전자재료공학전공
경북대학교,대구,대구 북구,공학계열,컴퓨터학부
경북대학교,대구,대구 북구,공학계열,융합학부 인공지능전공
경북대학교,대구,대구 북구,공학계열,"컴퓨터학부(플랫폼소프트웨어전공, 데이터과학전공, 인공지능컴퓨팅전공)"
경북대학교,대구,대구 북구,공학계열,"컴퓨터학부(플랫폼소프트웨어전공, 데이터과학전공)"
경북대학교,대구,대구 북구,공학계열,전자공학부(인공지능전공)
경북대학교,대구,대구 북구,공학계열,컴퓨터학부 플랫폼소프트웨어전공
경북대학교,대구,대구 북구,공학계열,컴퓨터학부(글로벌소프트웨어융합전공)
경북대학교,대구,대구 북구,공학계열,"컴퓨터학부(플랫폼소프트웨어전공, 데이터과학전공, 인간중심소프트웨어전공)"
경북대학교,대구,대구 북구,공학계열,컴퓨터학부 인공지능컴퓨팅전공
경북대학교,대구,대구 북구,공학계열,전자공학부모바일공학전공
경북대학교,대구,대구 북구,공학계열,고분자공학과
경북대학교,대구,대구 북구,공학계열,화학공학과
경북대학교,대구,대구 북구,공학계열,"응용화학공학부(응용화학전공, 화학공학전공)"
경북대학교,대구,대구 북구,공학계열,응용화학공학부 화학공학전공
경북대학교,대구,대구 북구,공학계열,융합학부 로봇및스마트시스템공학전공
경북대학교,대구,대구 북구,자연계열,농산업학과
경북대학교,대구,대구 북구,자연계열,"농업토목.생물산업공학부(농업토목공학전공,생물산업기계공학전공)"
경북대학교,대구,대구 북구,자연계열,원예과학과
경북대학교,대구,대구 북구,자연계열,임산공학과
경북대학교,대구,대구 북구,자연계열,임학과
경북대학교,대구,대구 북구,자연계열,산림과학.조경학부 임산공학전공
경북대학교,대구,대구 북구,자연계열,산림과학.조경학부 임학전공
경북대학교,대구,대구 북구,자연계열,"산림과학.조경학부(임학전공,임산공학전공,조경학전공)"
경북대학교,대구,대구 북구,자연계열,생명과학부
경북대학교,대구,대구 북구,자연계열,생물산업기계공학과
경북대학교,대구,대구 북구,자연계열,응용생명과학부
경북대학교,대구,대구 북구,자연계열,응용생명과학부 식물생명과학전공
경북대학교,대구,대구 북구,자연계열,생명과학부 생명공학전공
경북대학교,대구,대구 북구,자연계열,"응용생명과학부(식물생명과학전공, 환경생명화학전공)"
경북대학교,대구,대구 북구,자연계열,식물의학과
경북대학교,대구,대구 북구,자연계열,생명과학부 생물학전공
경북대학교,대구,대구 북구,자연계열,응용생명과학부 응용생물학전공
경북대학교,대구,대구 북구,자연계열,농업토목.생물산업공학부 생물산업기계공학전공
경북대학교,대구,대구 북구,자연계열,수의예과
경북대학교,대구,대구 북구,자연계열,수의학과
경북대학교,대구,대구 북구,자연계열,식품자원경제학과
경북대학교,대구,대구 북구,자연계열,응용화학과
경북대학교,대구,대구 북구,자연계열,화학과
경북대학교,대구,대구 북구,자연계열,응용화학공학부 응용화학전공
경북대학교,대구,대구 북구,자연계열,환경공학과
경북대학교,대구,대구 북구,자연계열,응용생명과학부 환경생명화학전공
경북대학교,대구,대구 북구,자연계열,아동학부 아동가족학전공
경북대학교,대구,대구 북구,자연계열,식품영양학과
경북대학교,대구,대구 북구,자연계열,식품공학부
경북대학교,대구,대구 북구,자연계열,식품공학부식품생물공학전공
경북대학교,대구,대구 북구,자연계열,식품공학부식품소재공학전공
경북대학교,대구,대구 북구,자연계열,식품공학부식품응용공학전공
경북대학교,대구,대구 북구,자연계열,의류학과
경북대학교,대구,대구 북구,자연계열,자율전공부 자연과학자율전공계열
경북대학교,대구,대구 북구,자연계열,수학과
경북대학교,대구,대구 북구,자연계열,통계학과
경북대학교,대구,대구 북구,자연계열,물리학과
경북대학교,대구,대구 북구,자연계열,지구시스템과학부 천문대기과학전공
경북대학교,대구,대구 북구,자연계열,지리학과
경북대학교,대구,대구 북구,자연계열,지질학과
경북대학교,대구,대구 북구,자연계열,"지구시스템과학부(지질학전공, 천문대기과학전공, 해양학전공)"
경북대학교,대구,대구 북구,자연계열,지구시스템과학부 지질학전공
경북대학교,대구,대구 북구,의약계열,약학과
경북대학교,대구,대구 북구,의약계열,융합학부 의생명융합공학전공
경북대학교,대구,대구 북구,예체능계열,디자인학과
경북대학교,대구,대구 북구,예체능계열,시각정보디자인학과
경북대학교,대구,대구 북구,예체능계열,"미술학과(한국화전공, 서양화전공, 조소전공, 조형예술이론전공)"
경북대학교,대구,대구 북구,예체능계열,"음악학과(성악전공, 피아노전공, 작곡전공, 관현악전공, 이론전공)"
경북대학교,대구,대구 북구,예체능계열,"국악학과(기악전공, 성악전공,이론작곡전공)"
경북대학교,대구,대구 중구,의약계열,의예과
경북대학교,대구,대구 중구,의약계열,의학과
경북대학교,대구,대구 중구,의약계열,치의예과
경북대학교,대구,대구 중구,의약계열,치의학과
경북대학교,대구,대구 중구,의약계열,간호학과
경북대학교,경북,경북 상주시,사회계열,관광학과
경북대학교,경북,경북 상주시,공학계열,건설방재공학과
경북대학교,경북,경북 상주시,공학계열,건설방재공학부
경북대학교,경북,경북 상주시,공학계열,건설방재공학부 건설방재공학전공
경북대학교,경북,경북 상주시,공학계열,건설방재공학부 건설환경공학전공
경북대학교,경북,경북 상주시,공학계열,스마트플랜트공학과
경북대학교,경북,경북 상주시,공학계열,토목공학과
경북대학교,경북,경북 상주시,공학계열,정밀기계공학과
